time,mouse_x,mouse_y
1712572533.553,1051,709
1712572534.555,1051,709
1712572535.557,1051,709
1712572536.559,1019,486
1712572537.572,885,408
1712572538.581,886,408
1712572539.583,886,408
1712572540.585,886,408
1712572541.587,886,408
1712572542.589,886,408
1712572543.590,880,501
1712572544.592,917,404
1712572545.594,873,408
1712572546.606,873,408
1712572547.609,967,525
1712572548.611,954,507
1712572549.615,954,507
1712572550.617,963,484
1712572551.619,964,483
1712572552.620,941,507
1712572553.622,882,568
1712572554.624,882,567
1712572555.626,882,567
1712572556.628,980,570
1712572557.641,1051,563
1712572558.656,1051,563
1712572559.662,1051,563
1712572560.679,1051,563
1712572561.682,1051,563
1712572562.702,1051,563
1712572563.703,836,489
1712572564.719,873,498
1712572565.740,873,498
1712572566.741,873,498
1712572567.743,873,498
1712572568.745,873,498
1712572569.747,873,498
1712572570.749,873,498
1712572571.765,873,498
1712572572.775,873,498
1712572573.786,873,498
1712572574.787,873,498
1712572575.789,873,498
1712572576.791,873,498
1712572577.793,873,498
1712572578.795,873,498
1712572579.797,873,498
1712572580.799,873,498
1712572581.801,873,498
1712572582.802,873,498
1712572583.804,870,763
1712572584.806,938,913
1712572585.808,1018,741
1712572586.810,1000,728
1712572587.817,1127,491
1712572588.819,845,780
1712572589.823,885,765
1712572590.825,933,766
1712572591.826,940,767
1712572592.829,946,804
1712572593.831,945,960
1712572594.845,925,1121
1712572595.856,955,1069
1712572596.864,955,1069
1712572597.866,955,1069
1712572598.868,929,1054
1712572599.870,846,780
1712572600.872,1196,789
1712572601.884,1477,789
1712572602.892,1522,801
1712572603.893,1400,801
1712572604.895,1188,815
1712572605.899,1187,803
1712572606.908,1171,767
1712572607.910,1184,796
1712572608.930,1184,796
1712572609.946,991,679
1712572610.948,874,701
1712572611.949,881,692
1712572612.968,881,692
1712572613.970,881,692
1712572614.972,881,692
1712572615.974,881,692
1712572616.976,1001,446
1712572617.987,1001,446
1712572618.989,1001,446
1712572619.991,1001,446
1712572620.993,1001,446
1712572621.995,1001,446
1712572622.997,1001,446
1712572624.017,1005,529
1712572625.035,1102,581
1712572626.037,1109,575
1712572627.045,1109,584
1712572628.047,1109,584
1712572629.049,1109,584
1712572630.051,1109,584
1712572631.053,1109,584
1712572632.055,1109,584
1712572633.065,1109,584
1712572634.082,1109,584
1712572635.084,1109,584
1712572636.105,1109,584
1712572637.107,1109,584
1712572638.123,1109,584
1712572639.132,1109,584
1712572640.144,1095,593
1712572641.151,940,760
1712572642.154,954,762
1712572643.157,981,753
1712572644.162,1070,667
1712572645.165,1070,667
1712572646.167,1070,667
1712572647.169,1070,667
1712572648.184,1070,667
1712572649.186,1070,667
1712572650.187,1070,667
1712572651.189,1070,667
1712572652.191,1070,667
1712572653.193,1070,667
1712572654.195,1070,667
1712572655.197,1070,667
1712572656.199,1070,667
1712572657.201,1070,667
1712572658.204,1070,667
1712572659.206,1070,667
1712572660.218,1070,667
1712572661.221,1070,667
1712572662.223,1070,667
1712572663.225,1070,667
1712572664.226,1070,667
1712572665.228,1070,667
1712572666.230,1070,667
1712572667.232,1070,667
1712572668.234,1070,667
1712572669.236,1070,667
1712572670.240,1070,667
1712572671.242,1070,667
1712572672.254,1070,667
1712572673.256,1070,667
1712572674.257,1070,667
1712572675.260,1070,667
1712572676.261,1070,667
1712572677.263,1070,667
1712572678.265,1070,667
1712572679.267,1070,667
1712572680.269,1070,667
1712572681.271,1070,667
1712572682.273,1070,667
1712572683.275,1070,667
1712572684.276,1070,667
1712572685.278,1070,667
1712572686.280,1070,667
1712572687.282,1070,667
1712572688.283,1070,667
1712572689.285,1070,667
1712572690.294,1070,667
1712572691.303,1070,667
1712572692.305,1070,667
1712572693.307,1070,667
1712572694.309,1070,667
1712572695.310,1070,667
1712572696.312,1070,667
1712572697.314,1070,667
1712572698.316,1070,667
1712572699.318,1070,667
1712572700.320,1070,667
1712572701.331,1070,667
1712572702.334,1070,667
1712572703.337,1070,667
1712572704.339,1070,667
1712572705.343,1070,667
1712572706.345,1070,667
1712572707.347,1070,667
1712572708.352,1070,667
1712572709.354,1070,667
1712572710.356,1070,667
1712572711.358,1070,667
1712572712.360,1070,667
1712572713.362,1070,667
1712572714.373,1070,667
1712572715.375,1070,667
1712572716.377,1070,667
1712572717.382,1070,667
1712572718.383,1070,667
1712572719.385,1070,667
1712572720.387,1070,667
1712572721.389,1070,667
1712572722.393,1070,667
1712572723.395,1070,667
1712572724.396,1070,667
1712572725.406,1070,667
1712572726.410,1070,667
1712572727.413,1070,667
1712572728.415,1070,667
1712572729.417,1070,667
1712572730.419,1070,667
1712572731.421,1070,667
1712572732.422,1070,667
1712572733.424,1070,667
1712572734.426,1070,667
1712572735.428,1070,667
1712572736.430,1070,667
1712572737.433,1070,667
1712572738.435,1070,667
1712572739.437,1070,667
1712572740.438,1070,667
1712572741.440,1070,667
1712572742.442,1070,667
1712572743.444,1070,667
1712572744.446,1070,667
1712572745.448,1070,667
1712572746.449,1070,667
1712572747.460,1070,667
1712572748.462,1070,667
1712572749.464,1070,667
1712572750.466,1070,667
1712572751.468,1070,667
1712572752.470,1070,667
1712572753.472,1070,667
1712572754.474,1070,667
1712572755.476,1070,667
1712572756.478,1070,667
1712572757.480,1070,667
1712572758.482,1070,667
1712572759.484,1070,667
1712572760.486,1070,667
1712572761.487,1070,667
1712572762.489,1070,667
1712572763.494,1070,667
1712572764.504,1070,667
1712572765.509,1070,667
1712572766.511,1070,667
1712572767.513,1070,667
1712572768.515,1070,667
1712572769.517,1070,667
1712572770.518,1070,667
1712572771.520,1070,667
1712572772.529,1070,667
1712572773.536,1070,667
1712572774.539,1070,667
1712572775.541,1070,667
1712572776.543,1070,667
1712572777.545,1070,667
1712572778.547,1070,667
1712572779.549,1070,667
1712572780.551,1070,667
1712572781.554,1070,667
1712572782.556,1070,667
1712572783.558,1070,667
1712572784.559,1070,667
1712572785.561,1070,667
1712572786.563,1070,667
1712572787.565,1070,667
1712572788.567,1070,667
1712572789.569,1070,667
1712572790.571,1070,667
1712572791.573,1070,667
1712572792.575,1070,667
1712572793.577,1070,667
1712572794.587,1070,667
1712572795.591,1070,667
1712572796.593,1070,667
1712572797.595,1070,667
1712572798.597,1070,667
1712572799.598,1070,667
1712572800.600,1070,667
1712572801.602,1070,667
1712572802.604,1070,667
1712572803.608,1070,667
1712572804.614,1070,667
1712572805.624,1070,667
1712572806.626,1070,667
1712572807.628,1070,667
1712572808.629,1070,667
1712572809.632,1070,667
1712572810.634,1070,667
1712572811.645,1070,667
1712572812.650,1070,667
1712572813.652,1070,667
1712572814.654,1070,667
1712572815.656,1070,667
1712572816.663,1070,667
1712572817.665,1070,667
1712572818.667,1070,667
1712572819.669,1070,667
1712572820.671,1070,667
1712572821.673,1070,667
1712572822.675,1070,667
1712572823.686,1070,667
1712572824.688,1070,667
1712572825.690,1070,667
1712572826.692,1070,667
1712572827.695,1070,667
1712572828.697,1070,667
1712572829.699,1070,667
1712572830.701,1070,667
1712572831.703,1070,667
1712572832.705,1070,667
1712572833.707,1070,667
1712572834.709,1070,667
1712572835.710,1070,667
1712572836.712,1070,667
1712572837.714,1070,667
1712572838.716,1070,667
1712572839.718,1070,667
